Plate,Col,Row,Compound,SMILES
1,20,AF,54230398,Cc1cc2nc(-c3ccccc3)cc(NCc3noc(C(N)=O)n3)n2n1
1,21,AF,89426230,COc1ccc(-c2cc(C(C)=O)ccc2N2CCOCC2)c2cccnc12
1,22,AF,17235694,Cc1nc2ccc(C(=O)NCCN3CCCc4ccccc43)cc2nc1C
1,23,AF,97935553,CCOc1ccccc1NC(=O)CC(=O)N1CC=CC1C(C)C
1,24,AF,32021647,CC(C(=O)N1CCC2(CCC(=O)N(CCO)C2)CC1)c1ccccc1
1,25,AF,88618473,COc1cccn(CC(=O)N2CCC3(CCC(=O)N(C)CC3)CC2)c1=O
1,26,AF,99205242,CCc1cc(NCc2cnn(CC)c2)n2nc(C)c(C)c2n1
1,27,AF,30334455,O=C(NCc1ccno1)c1csc(-c2ccc(C(F)(F)F)cc2)n1
1,28,AF,75332909,Cn1cccc1C(=O)N1CCC2(CCC(=O)N(CCCO)C2)CC1
1,29,AF,35375757,O=C(NCCN1CCOC1=O)c1ccc2cccc(F)c2n1
1,30,AF,44346560,CCN1CC2(CCC1=O)CCN(C(=O)C1(Cn3cccn3)CC1)CC2
1,31,AF,86773576,Cc1nc(-c2cccnc2)ncc1C(=O)NC[C@H]1CCc2ccccc2O1
1,32,AF,96271965,CCN1CCN(C[C@@H]2CN(c3ncnc4[nH]ccc34)C[C@@H]2CO)CC1
1,33,AF,39267468,CN(C)C(=O)N1CC[C@]2(O)CCN(C(=O)c3ccc4nccnc4c3)C[C@@H]2C1
1,34,AF,44143939,O=C(NCCc1noc(C2CCCC2)n1)c1nc2ncccn2n1
1,35,AF,90082243,O=C(c1ccc(CO)cc1)N1CCC2(CCC(=O)N(C3CC3)C2)CC1
1,36,AF,98556942,COc1ccc2c(c1)C(C(=O)N1CCN(c3ccccc3)C(=O)C1)CC(=O)N2
1,37,AF,98049540,COc1ccc(C(=O)CCC(=O)N2CCn3c(C(N)=O)cnc3C2)cc1
1,38,AF,44274207,Cc1nc(C)n(CCNc2cc(-c3ccccc3F)nc3ccnn23)n1
1,39,AF,59478910,CCOC(=O)N1CCN(C(=O)Nc2cccc(-c3ccn[nH]3)c2)CC1
1,40,AF,98024307,CCC1(CC)CC1C(=O)N1CCC(Cn2cc(-c3ccccn3)nn2)CC1
1,41,AF,91356177,Cc1ccccc1C(=O)N1CCC2(CCC(=O)N(C3CCCC3)C2)CC1
1,42,AF,29711155,CCc1nc(N2CCN(Cc3ccc(C)cc3)C(=O)C2)c2cnn(C)c2n1
1,43,AF,81113243,Fc1ccc(-c2cc(NCc3ccco3)n3nccc3n2)cc1
1,44,AF,46162876,CC1(c2ccccc2)CCCN(C(=O)c2cnn3ccccc23)C1
1,45,AF,DMSO,
1,46,AF,DMSO,
1,47,AF,DMSO,
1,48,AF,DMSO,
2,1,A,DMSO,
2,2,A,DMSO,
2,3,A,DMSO,
2,4,A,DMSO,
2,5,A,47475340,Cc1nn(CC(=O)N2Cc3nnc(C)n3C(C)C2)c(=O)c2ccccc12
2,6,A,53407707,CN(C)C(=O)N1C[C@@H]2CC[C@H](C1)N(C(=O)c1ccc(=O)n(C)c1)C2
2,7,A,78662515,COc1cccn(CC(=O)N2CCCC2c2nc3ccccc3s2)c1=O
2,8,A,75327260,Cc1nc(C)n(Cc2nc(-c3cccc(Cl)c3)oc2C)n1
2,9,A,71861020,O=C(c1ccc2c(c1)OCO2)N1CCCOC(Cn2cccn2)C1
2,10,A,28779113,O=C(O)C1CCCN(C2CCN(CCc3ccccc3)CC2)C1
2,11,A,42013602,O=C(NCc1ccc2[nH]ccc2c1)c1ccccc1-c1nnn[nH]1
2,12,A,49685426,CNc1nc(C(=O)N2CCCCC2c2nccs2)cs1
2,13,A,21155608,CC(=O)c1ccc(C(=O)NCc2ccon2)cc1
2,14,A,34118915,CN(C)C(=O)N1CCn2nc(CNC(=O)C3COc4ccccc4C3)cc2C1
2,15,A,85405814,Cc1ccc(CNC(=O)Cc2csc(-c3ccccc3)n2)s1
2,16,A,75150106,CC(C1CC1)n1nccc1NC(=O)NCc1ccccc1Cn1cccn1
2,17,A,21244832,CCc1nc2c(N3C[C@H]4COc5ccccc5C[C@@]4(CO)C3)ncnc2o1
2,18,A,23604306,COc1coc(C(=O)N(C)Cc2csc(-c3ccccc3)n2)cc1=O
2,19,A,17993856,COc1cccc(N2CC(NC(=O)c3ccc4oc(C)cc4c3)CC2=O)c1
2,20,A,46732252,CC(C)c1cc(NC(=O)NCC2CCN(CCc3ccccc3)CC2)n(C)n1
2,21,A,89785619,COc1nc2c(cc1CNC(=O)c1c(C)noc1C)C(=O)N(C1CCCC1)C2
2,22,A,83806672,Cc1nc2ccc(C(=O)NCCc3nc4ccccc4s3)cc2nc1C
2,23,A,10207485,Cc1ccc(CCNC(=O)c2ccc3c(c2)nc(N2CCOCC2)n3C)o1
2,24,A,59574184,CN(C)c1nc(-c2ccncc2)nc2c1CCN(C(=O)[C@H](O)C1CCCCC1)C2
2,25,A,89564391,Cc1ccc(OCc2occc2C(=O)N2CCCC3(CCOC3)C2)cc1
2,26,A,88684458,Cc1ocnc1C(=O)NCCCSCc1ccccc1F
2,27,A,35114002,COc1ccc2c(c1)CC(C(=O)NCc1scnc1-c1ccccc1)CO2
2,28,A,19803370,COc1ccc(Cc2nc(-c3cccnc3)n(CC(=O)O)n2)cc1
2,29,A,44130810,Cc1nonc1C1CCCN1C(=O)Cn1cnc2ccccc2c1=O
2,30,A,39009932,COc1ccc(C2(CNc3nccc(-c4cccnc4)n3)CCCC2)cc1
2,31,A,77641995,O=C(c1ccc2c(c1)CCCO2)N1CCCN(c2ccccc2)CC1
2,32,A,53471503,Cc1cc(N)n(CC(=O)N2CCOc3ccc(CO)cc3C2)n1
2,33,A,86652917,Cc1ccccc1N1CCN(C(=O)C2Cc3ccccc3O2)CC1=O
2,34,A,99613019,COc1ccc2c(c1)OCC(CNC(=O)c1cnc(-c3ccccn3)nc1)C2
2,35,A,74058335,CSc1nc(C(=O)N(C)Cc2cnccn2)cs1
2,36,A,19991398,O=C(Nc1ccnn1C1CCN(c2ncnc3[nH]ccc23)CC1)c1ccccc1
2,37,A,23105147,CC(C)(C)c1cc(NC(=O)NC2C=CS(=O)(=O)C2)n(-c2ccccc2)n1
2,38,A,67603817,Cc1nn(CC(=O)NCCc2cn3ccsc3n2)c(=O)c2ccccc12
2,39,A,38424360,Cc1nc2cc(C(=O)NCCN3CCc4ccccc43)ccc2[nH]1
2,40,A,61614721,CCn1cc(NC(=O)NCCCN(C)c2ccccc2)c(C)n1
2,41,A,32203727,CCN1CC2(CCN(C(=O)c3sccc3Cl)CC2)CC1=O
2,42,A,26281466,CCc1ccc(C(=O)N2CCc3[nH]c(-c4ccc(OC)cc4)nc3C2)[nH]1
2,43,A,56404021,CCOC(=O)N1CCN(C(=O)c2cnc(Nc3ccccc3)nc2)CC1
2,44,A,98475568,COC(=O)c1ccc(CNc2nc(-c3cccnc3)nc3c2cnn3C)cc1
2,45,A,DMSO,
2,46,A,DMSO,
2,47,A,DMSO,
2,48,A,DMSO,
2,1,B,DMSO,
2,2,B,DMSO,
2,3,B,DMSO,
2,4,B,DMSO,
2,5,B,56442577,O=C(c1cnc(Nc2ccccc2)nc1)N1CCCCCCC1
2,6,B,23576862,COc1nc2c(cc1CNC(=O)c1ccncc1F)C(=O)N(C1CCCC1)C2
2,7,B,38851606,O=C(c1ccc2nccnc2c1)N1CCC(OCc2cccnc2)CC1
2,8,B,35213283,Cc1nn(C)cc1-c1ccnc(N2CCCN(c3ccccc3)CC2)n1
2,9,B,26598520,CC(=O)c1cc(CC(=O)N2CCc3[nH]cnc3C2c2cccnc2)cs1
2,10,B,95981106,CC(=O)Nc1ccc(-c2ccc(C(C)N3CCCCC3)cc2)cn1
2,11,B,45598966,COc1c(F)c(F)c(CN2CCC3(CCCO3)CCC2=O)c(F)c1F
2,12,B,31079787,CN1CCOc2cc(S(=O)(=O)N3CC[C@H]4CC[C@@H](C3)N4)ccc21
2,13,B,22520266,CSCc1noc(-c2ccc3c(c2)nc(N2CC[C@H](O)C2)n3C)n1
2,14,B,75127470,NC(=O)c1ccccc1-c1ccc2c(c1)OCO2
2,15,B,60059875,CN(CC1COc2ccccc2O1)C(=O)c1ccc(-c2cccnc2)nc1
2,16,B,27090681,COc1ccc(C(=O)N2CCc3c(nc(N(C)C)[nH]c3=O)C2)c(OC)n1
2,17,B,78833637,COc1cc(-c2nc(C3CCOC3)no2)ccc1C
2,18,B,72395036,c1cn(CC2CCN(Cc3ccc4c(c3)OCCO4)CC2)cn1
2,19,B,62258098,Cc1ccc(F)cc1C(=O)N1CCC2(CCC(=O)N(C3CC3)C2)CC1
2,20,B,75286949,COc1cccc(CN2CCN(c3nccc(-c4ccncc4)n3)CC2=O)c1
2,21,B,90943164,CC(C)(C)n1ccc(C(=O)N2CCC(OCc3ccccc3)CC2)c1
2,22,B,33966729,COc1ccccc1-c1cccc(C(=O)NCc2csc(N)n2)c1
2,23,B,14218848,COc1ccc(-n2cccn2)c(C2CC(=O)NCc3nc4ccccn4c32)c1
2,24,B,87679270,CCCn1cc(-c2ccnc(NC(C)c3cnn(C)c3C)n2)c(C)n1
2,25,B,38378611,CCCc1nc(C(=O)NCc2cccnc2N(C)C)cs1
2,26,B,51431717,CCc1nc2c(NCc3cc4n(n3)CCN(C(=O)N(C)C)C4)ncnc2o1
2,27,B,65968422,Cc1ccccc1CSCCNC(=O)c1cn2cccnc2n1
2,28,B,74119754,Cc1c(C(=O)NCc2cccnc2-n2ccnc2)nnn1Cc1ccccc1
2,29,B,91679236,Cc1cc2nc(C(=O)N3CCN4C(=O)CN(C)C(=O)C4C3)cc(C)n2n1
2,30,B,60139609,Cc1nsc(NC(=O)N2CCCCC2CCO)n1
2,31,B,97145744,O=c1[nH]c2ccccc2n1C1CCN(Cc2cc3n(n2)CCCNC3)CC1
2,32,B,24397737,CC(C)C[C@H]1CN(C(=O)C(=O)c2ccccc2)CC[C@@]1(C)O
2,33,B,41413320,CCc1ccc(CN2CCOC(CCOC)C2)o1
2,34,B,39604669,Nc1cc(-c2ccncc2)nc(N2CCOCC2)n1
2,35,B,37014031,Cc1ccccc1CC(=O)N1CCC2(CCC(=O)N(Cc3ccccc3)C2)CC1
2,36,B,33059618,CCOCCNc1nccc(-c2c(C)nn(C)c2C)n1
2,37,B,83567148,O=C(NC1CC1)C1CCN(C2CCN(c3ncnc4[nH]cnc34)CC2)CC1
2,38,B,57545032,COc1ccc(C(C)=O)cc1NC(=O)N1CC(Oc2cccc(C)c2)C1
2,39,B,52018826,Cc1nc(O)cc(CCNc2nccc(-c3cccnc3)n2)n1
2,40,B,83060497,NC(=O)c1cnc2n1CCN(C(=O)c1ccc(-n3ccnc3)cc1)C2
2,41,B,19211204,CCc1ncc(C(=O)NC2(c3cc(F)ccc3F)CC2)cn1
2,42,B,60803705,CNc1cc(C)nc(-c2cc(F)cc3cccnc23)n1
2,43,B,28186536,CN(C)c1cc(-c2ccnc3c2ccn3C)ncn1
2,44,B,20487363,c1ccc2ncc(-c3nccs3)cc2c1
2,45,B,DMSO,
2,46,B,DMSO,
2,47,B,DMSO,
2,48,B,DMSO,
2,1,C,DMSO,
2,2,C,DMSO,
2,3,C,DMSO,
2,4,C,DMSO,
2,5,C,81857865,Cn1cc(NC(=O)NCCCSCc2ccccc2Cl)nn1
2,6,C,74478301,CN(C)S(=O)(=O)CCNC(=O)c1cc(=O)c2ccccc2o1
2,7,C,85649199,Cn1ccnc1-c1ccc(-c2cccc3ccccc23)nn1
2,8,C,60430159,CS(=O)(=O)N1CCCN(C(=O)c2cnc(N)nc2-c2ccccc2)CC1
2,9,C,29467685,Nc1cc(-c2cccc(CN3CCOCC3)c2)nc(N2CCOCC2)n1
2,10,C,77488215,Cn1ccnc1CNc1nccc(-c2cnn(-c3ccccc3F)c2)n1
2,11,C,14783815,O=C1CCN(c2ccccc2C(=O)NCC2COc3ccccc3O2)C(=O)N1
2,12,C,89650713,Cc1nc2cc(C(=O)N(C)CCc3ncon3)ccc2n1-c1ccccc1
2,13,C,10887119,C=Cc1cccc(CN2CCN(C)C3(CCN(C)CC3)C2)c1
2,14,C,29382608,Cc1cc(C(=O)N2CCCC2c2ccc(F)cc2)c2ccc(F)cc2n1
2,15,C,35630487,CC(=O)NCCn1ccnc1-c1ccc(F)c(F)c1F
2,16,C,76503182,CC[C@H]1CN(C(=O)c2ccc(-c3nc[nH]n3)cc2)CC[C@@]1(C)O
2,17,C,11228999,Cc1noc(C)c1C(=O)NCc1cc2n(n1)CCN(C(=O)N(C)C)C2
2,18,C,40456000,CN(C)c1ccc(CN2CC[C@@H](NC(=O)c3ccncc3)[C@H](O)C2)cn1
2,19,C,18609551,Cc1nc(N(C)C)ncc1C(=O)NCCc1csc(-c2ccncc2)n1
2,20,C,25490094,COCCCN1CC2(CCCN(c3ncnc4[nH]cnc34)C2)CCC1=O
2,21,C,16680858,CCN1Cc2nc(OC)c(CNC(=O)C(=O)c3ccccc3)cc2C1=O
2,22,C,69972467,O=C(c1cccc(-n2cccn2)c1)N1CCC(OCc2ccccn2)CC1
2,23,C,91724290,O=C(NCCN1CCCOC1=O)Nc1cccc(-n2cncn2)c1
2,24,C,99642284,Cc1csc2ncnc(N3CCn4nc(C(=O)NCCO)cc4C3)c12
2,25,C,10326111,COCc1cn(CC2CCN(C(=O)c3ccc4nccnc4c3)CC2)nn1
2,26,C,59472554,O=C(c1ccoc1)N1CCCCC1c1ccccn1
2,27,C,82988668,O=C1CCC2(CCN(c3ncnc4[nH]cnc34)CC2)CN1Cc1ccccc1
2,28,C,72880277,CSc1ncc(CNC(=O)c2nc3ncccn3n2)n1C
2,29,C,35385500,CC(=O)C(=O)N1CCC(n2nccc2NC(=O)c2ccc3c(c2)OCO3)CC1
2,30,C,15076842,CC(=O)N1CCc2c(nc(-c3cccnc3)nc2NCc2cc(C)on2)C1
2,31,C,95132688,Cc1nn(C)c2ncnc(N(C)Cc3csc(C(C)C)n3)c12
2,32,C,26592677,Cc1nc2cc(C(=O)NCCCSC3CCCCC3)ccc2[nH]1
2,33,C,62145743,O=C(NCc1cc(-c2ccco2)on1)c1csc(-c2cccs2)n1
2,34,C,37653452,COc1ccc(CNC(=O)Nc2nnc(-c3ccco3)s2)cc1
2,35,C,90040574,O=C(NCc1cn2c(n1)SCC2)c1ccc2nc(-c3ccccc3)cn2c1
2,36,C,56482147,CCCCC1CN(c2ccccc2OC)C(=O)CN1C(=O)c1ccnn1C
2,37,C,95591110,COc1ccc2[nH]c(Cn3cnc4sc(C)cc4c3=O)nc2c1
2,38,C,84462363,O=C(NC(Cn1cccn1)c1ccccc1)c1cnc(Nc2ccccc2)nc1
2,39,C,26941083,COc1ccccc1-n1nc(CCSC)nc1Cn1nc(C)ccc1=O
2,40,C,77637227,CC1CN(Cc2cn(C)nc2-c2ccc(C3CCCCC3)cc2)CCN1C
2,41,C,35746530,CCC1CN(C(=O)c2cccc(S(=O)(=O)N3CCCNCC3)c2)CCO1
2,42,C,93376703,CN1C(=O)C(c2ccccc2)CC12CCN(C(=O)c1ccc(F)cc1)CC2
2,43,C,15722182,CN1CCCC2(CCN(C(=O)c3nc4ccccc4n(C)c3=O)C2)C1=O
2,44,C,86066659,COc1cccc(OC)c1OCCN1C(=O)COc2cccnc21
2,45,C,DMSO,
2,46,C,DMSO,
2,47,C,DMSO,
2,48,C,DMSO,
2,1,D,DMSO,
2,2,D,DMSO,
2,3,D,DMSO,
2,4,D,DMSO,
2,5,D,96362765,O=C(c1ccc2nnnn2c1)N1C[C@H]2CC[C@@H]1CN(C1Cc3ccccc3C1)C2
2,6,D,47898288,COC(=O)c1cc2n(n1)CCN(C(=O)c1csc(CN(C)C)n1)C2
2,7,D,63263608,COc1nc2c(cc1CNC(=O)c1ccc(C)nc1)C(=O)N(C1CCCC1)C2
2,8,D,82035298,Cc1nn(C)cc1-c1ccnc(NCc2ccc(F)c(F)c2)n1
2,9,D,75175273,Cc1cc(C)n(-c2cccc(-c3cc(N)ncn3)c2)n1
2,10,D,72926354,Cc1nccn1C(C)C(=O)N1CCn2nc(C(=O)Nc3ccccc3)cc2C1
2,11,D,41735197,Cc1cccc(C(=O)N2CCC3(CCC(=O)N(CCCO)C3)CC2)c1C
2,12,D,29915162,Cc1nc2n(c1C(=O)N(C)C)CCN(C(=O)C1COc3ccccc3C1)C2
2,13,D,55394989,CC(C)CCN1CC2(CCCN(C(=O)c3c[nH]c(=O)[nH]3)C2)CCC1=O
2,14,D,98352041,O=C(Nc1ccc(F)nc1)N1CCCCC1CO
2,15,D,86738688,c1csc(Cc2nc(Cn3ccnc3-c3ccncc3)no2)c1
2,16,D,76699555,COc1ccc(-c2cn3cc(C(=O)NCC(=O)N(C)C)nc3c(=O)n2C)c(F)c1
2,17,D,85940529,OCCNc1cc(/C=C/C2CCCCC2)ncn1
2,18,D,79611366,COc1cc2c(cc1CN1CCCOc3c(cccc3OC)C1)OCCO2
2,19,D,13045761,Cc1nn(CC(=O)N2CCCOCC2)c(=O)n1-c1ccc2c(c1)OCO2
2,20,D,73064621,CCOc1ncccc1C(=O)N1Cc2cnc(Cc3ccc(OC)cc3)nc2C1
2,21,D,70503874,COCCc1noc(C2CCCN(c3nccc(-c4ccccn4)n3)C2)n1
2,22,D,54062262,COc1cccn(CC(=O)N2CCC(C3CCCCC3)C2)c1=O
2,23,D,73163706,O=C(c1cc(=O)c2ccccc2o1)N1CCc2[nH]c(-c3cccnc3)nc2C1
2,24,D,86289712,CSCCCNC(=O)c1[nH]nc(-c2ccccc2)c1C
2,25,D,97684758,C=CCN1CCN(Cc2ccc(-c3nc(-c4ccncc4)cc(=O)[nH]3)cc2)CC1
2,26,D,89418204,COc1ccc2[nH]c(Cn3cnc4ccc(F)cc4c3=O)nc2c1
2,27,D,65247006,CNc1ncc(CN(C)C(=O)c2cc3n(n2)CCCN(C(C)=O)C3)cn1
2,28,D,81455876,Cn1cc(C(=O)N2CCc3[nH]nc(-c4ccc(-c5ccccc5)cc4)c3C2)cn1
2,29,D,10276371,O=C(c1ccc2nccnc2c1)N1CCCC(c2nccn2CC2CCC2)C1
2,30,D,69897290,Cc1nn(CC(=O)NCCn2cccn2)c(=O)n1-c1ccc2c(c1)OCO2
2,31,D,58673352,Cn1ncc2c(N)nc(-c3cccc4ccccc34)nc21
2,32,D,19133809,C=CCn1cc(-c2c(-c3ccccc3)ncn2Cc2cnc(C)cn2)c(C)n1
2,33,D,63110508,COc1ccccc1N1CCN(C(=O)Cn2nc(C)cc2N)CC1=O
2,34,D,86990341,Cc1cc(-c2ccncc2)c2cc3c(cc2n1)OCO3
2,35,D,18880358,CN1CC(c2ccccc2)CC2(CCN(C(=O)c3cccc(O)c3)CC2)C1
2,36,D,65157643,COc1cc(OC)cc(C(=O)N2CCCC3(CCN(Cc4cccnc4)C3)C2)c1
2,37,D,22812202,Cc1nc2cc(C(=O)N3CCNC(=O)C3c3cccc(F)c3)ccc2[nH]1
2,38,D,94799646,C=CCN1CC(C(=O)N2CCn3nc(Cc4ccccc4)cc3C2)CC1=O
2,39,D,20615261,Cc1cc(=O)n(Cc2nc(C3CCOC3)no2)nc1C
2,40,D,46979993,Cn1cc(C(=O)NCC2COc3ccccc3C2)c(=O)c2ccccc21
2,41,D,58086428,O=C(c1ccc2[nH]ccc2c1)N1CCC(c2nccn2CC2CC2)CC1
2,42,D,70216848,CC(C)N1CC(NC(=O)Nc2nnc(C(C)(C)C)s2)CC1=O
2,43,D,45365573,O=C(NCc1ccon1)c1ccc(-c2cc[nH]n2)cc1
2,44,D,70098497,Cc1ccc(N2CCOC2=O)c(-c2cccc3ccnn23)c1
2,45,D,DMSO,
2,46,D,DMSO,
2,47,D,DMSO,
2,48,D,DMSO,
2,1,E,DMSO,
2,2,E,DMSO,
2,3,E,DMSO,
2,4,E,DMSO,
2,5,E,74405180,Cc1nc(-c2c(-c3ccccc3)ncn2Cc2ccc3c(c2)OCO3)c[nH]1
2,6,E,61922875,CN1CC2(CCN(C(=O)Cn3ccccc3=O)CC2)CC1=O
2,7,E,10095331,CCn1cc(NC(=O)NC(C)C2=CCCCC2)c(C)n1
2,8,E,51236757,Cc1nc2cc(C(=O)NC3CC(=O)N(c4ccccc4)C3)ccc2[nH]1
2,9,E,87190181,CCN1CC2(CCN(c3ncnc4[nH]ccc34)CC2)CC(c2ccccc2)C1=O
2,10,E,84021103,Cc1cc(=O)c2ccccc2n1CC(=O)N(C)Cc1ccoc1
2,11,E,62005192,O=C(c1ccc2[nH]c(CO)nc2c1)N1CCc2[nH]c(-c3ccccc3)nc2C1
2,12,E,93379835,CNc1nc(C(=O)NCc2cnn(Cc3ccccc3)c2)cs1
2,13,E,24425119,Nc1nc(NCCO)cc(-c2ccc(F)cc2C(F)(F)F)n1
2,14,E,62648201,CCCCC1CN(c2ccccc2OC)C(=O)CN1C(=O)c1cc(C)no1
2,15,E,30640883,Cc1cc(C)n(CCn2cnc(-c3ccccc3)c2-c2ccco2)n1
2,16,E,78213273,CCN1CCN(C(=O)c2coc(COc3ccc(C)cc3OC)n2)CC1=O
2,17,E,28624155,COc1ccccc1N1CCN(C(=O)c2ccccc2-n2cccn2)CC1=O
2,18,E,98889027,CC(C)Cc1ncc2c(n1)CN(C(=O)C1CCN(Cc3ccco3)CC1)C2
2,19,E,95847192,O=C(Nc1ccccc1N1CCOC1=O)N1CCCC(c2ccccc2)CC1
2,20,E,95246398,CN(C)c1cccc(C(=O)N2CCC3(CCC(=O)N(C4CCCC4)C3)CC2)c1
2,21,E,88853767,O=C(c1nc2ccccc2[nH]c1=O)N1CCC(N2CCCC2=O)CC1
2,22,E,48345520,CN(Cc1ccon1)c1cc(-c2ccc(F)cc2)nc2ccnn12
2,23,E,82080622,CCOc1ccccc1CN(C)C(=O)CN1C(=O)OC[C@@H]1C(C)C
2,24,E,77781711,O=C(Cc1nnn[nH]1)NCc1cccnc1Oc1cccc(C(F)(F)F)c1
2,25,E,39244256,Cc1cc(C)n2nc(C(=O)N(C)Cc3nnc(-c4ccccc4)o3)nc2n1
2,26,E,16009489,CC(=O)NCCC1CCN(C(=O)Nc2nc(C)ns2)CC1
2,27,E,16224972,Cc1cc2n(n1)CCCN(C(=O)C(C)Oc1ccc3ccccc3c1)C2
2,28,E,27461356,CC[C@H]1COCCN1C(=O)c1ccc2[nH]c(C(F)(F)F)nc2c1
2,29,E,20799038,COCCc1noc(CNC2CCN(c3ncnc4[nH]cnc34)CC2)n1
2,30,E,40957250,OCC#Cc1ccc(-c2nccn2-c2ccc3ncsc3c2)s1
2,31,E,68549968,Cc1cc(C(=O)N2CCN(C(=O)c3cccs3)CC2)c(=O)[nH]c1C
2,32,E,78255472,Cc1cc(C(=O)NCC2(O)CCCN(C(=O)c3cccs3)CC2)c(C)o1
2,33,E,28547426,O=C(Cn1sc2ccccc2c1=O)N1CCN(c2nccs2)CC1
2,34,E,89561430,COCc1nc(CN2C(=O)CSc3cc(C)ccc32)no1
2,35,E,62619571,Cc1cc(N2CCC(NCc3ccc(C(F)(F)F)cc3F)CC2)nc(N)n1
2,36,E,15873379,CCN1CC2(CCN(C(=O)CO)CC2)CC(c2ccccc2)C1=O
2,37,E,18601538,O=C(c1ccc2[nH]ccc2c1)N1CCC(Cn2cc(C3CCCC3)nn2)CC1
2,38,E,42566673,COc1ccc(OC)c(-c2cc(-c3c(C)n[nH]c3C)nc(N)c2C#N)c1
2,39,E,31396395,O=C(c1cccnc1)N1CCCC(c2nccn2Cc2cscn2)C1
2,40,E,70389269,O=C(c1cnc(Nc2ccccc2)nc1)N1CCOC(c2ccc(F)cc2)C1
2,41,E,80141781,CCc1noc(CNC(=O)c2cc(COc3cccc(OC)c3)on2)n1
2,42,E,60043963,COCc1cn(CC2CCN(C(=O)c3ccc4[nH]ccc4c3)CC2)nn1
2,43,E,87301735,CN(C)Cc1cn(CC2CCN(C(=O)c3ccc4c(c3)OCO4)CC2)nn1
2,44,E,11693309,O=C(NCc1nc(-c2ccccn2)no1)C1COc2ccccc2C1
2,45,E,DMSO,
2,46,E,DMSO,
2,47,E,DMSO,
2,48,E,DMSO,
2,1,F,DMSO,
2,2,F,DMSO,
2,3,F,DMSO,
2,4,F,DMSO,
2,5,F,95423859,Cc1nn(C)c(C)c1-c1ccnc(NCCC2(O)CCN(C)CC2)n1
2,6,F,49734690,Cc1nc2cc(OCc3nc(C(=O)N4CC[C@H](N(C)C)C4)co3)ccc2s1
2,7,F,13150435,Cc1nc2ccc(C(=O)N3CCCC(c4nccn4C)C3)cc2nc1C
2,8,F,57869111,O=C(N1CCCC(CCc2ccccc2F)C1)C1(Cn2cccn2)CC1
2,9,F,41031250,Cc1ccc(C2(C(=O)N3CCC(CCN4CCCC4=O)CC3)CC2)cc1
2,10,F,48931546,CCCN(C/C=C/c1ccccc1)C(=O)c1c(C)nc2ncccn12
2,11,F,49623754,CS(=O)(=O)c1ccc(CC(=O)N2CCn3c(C(N)=O)cnc3C2)cc1
2,12,F,35698828,COc1cc(F)c(C(=O)NCc2ccon2)c(F)c1
2,13,F,30488692,COc1cccc(C(=O)N2CCC3(CCC(=O)N(CCO)C3)CC2)c1C
2,14,F,39628274,CN(C)Cc1ccc(-c2cc(N)nc(N(C)C)n2)cc1
2,15,F,61119344,CC(c1ccccc1Cl)N1CC2(CCNCC2)CCC1=O
2,16,F,44320523,CC(C)c1nc(CCn2cnnn2)n(-c2cccc3cccnc23)n1
2,17,F,51604477,CCc1nc2c(N3CCC4(CCCN(CC5CCC5)C4=O)C3)ncnc2o1
2,18,F,81938874,Cn1cc(-c2nc3cc(C(=O)O)ccc3[nH]2)c(-c2ccc3c(c2)OCCO3)n1
2,19,F,54013780,O=C(NC1CCCN(C(=O)c2ccco2)C1)c1cc(C2CC2)n[nH]1
2,20,F,79070228,CC(C)Cc1cn(CC2CCN(C(=O)c3ccc4cc[nH]c4c3)CC2)nn1
2,21,F,45096877,Cc1cc(C(=O)N2CCSCC2)c2ccc(C)c(C)c2n1
2,22,F,46180368,Cc1cc(NC(=O)NCCN(C)S(C)(=O)=O)n(C(C)C)n1
2,23,F,72358819,COc1ccccc1N1CCN(C(=O)c2ccc(N)nc2)CC1=O
2,24,F,98234202,Cc1cnccc1NCCNC(=O)Nc1cc(C(C)(C)C)nn1C
2,25,F,78447521,O=c1cc(-c2ccncc2)nc(-c2ccc(CN3CCCCC3)cc2)[nH]1
2,26,F,47098639,O=C(c1ccc2nnnn2c1)N1CCCC(CCc2ccccc2F)C1
2,27,F,53435182,C=CCNC(=O)N1CCn2nc(-c3nc4ccccc4n3C)cc2C1
2,28,F,92266950,COc1nc2c(cc1CNC(=O)c1ccccc1F)C(=O)N(C1CCCC1)C2
2,29,F,60075823,Cc1nc2cc(C(=O)N(C)Cc3cnn(-c4ccc(F)cc4)c3)ccc2s1
2,30,F,21362523,CN(C)C(=O)N1CCn2nc(CNC(=O)c3ccc4c(c3)OCO4)cc2C1
2,31,F,90895905,CCc1nc(NC(=O)NCc2cccc(C)c2)nn1C
2,32,F,80191868,N#Cc1ccsc1NC(=O)c1cccc(CN2CCS(=O)(=O)CC2)c1
2,33,F,85649132,O=C(Nc1nc(C2CCCCC2)n[nH]1)N1CCCC(c2ccccc2)C1
2,34,F,79574200,Cc1nc(C)n(CCCNC(=O)Nc2cc(C(C)(C)C)nn2C)n1
2,35,F,26933078,Cc1nsc(NC(=O)N2CCCC(C)(CO)C2)n1
2,36,F,77059246,Cc1ncsc1CCN(C)C(=O)Cn1c(=O)ccc2ccccc21
2,37,F,60706137,O=C(NCc1ccc2[nH]c(=O)[nH]c2c1)C(O)c1ccc(Cl)cc1
